id	chr	start	end	tss
ANKRD34B	5	79852574	79866307	79866307
ANKRD34C	15	79575146	79590580	79575146
ANKRD35	1	145549230	145568526	145549230
ANKRD36	2	97779233	97930258	97779233
ANKRD36C	2	96514587	96657541	96657541
ANKRD37	4	186317175	186321782	186317175
ANKRD39	2	97502348	97523832	97523832
ANKRD40	17	48770551	48785285	48785285
ANKRD42	11	82904781	82971736	82904781
ANKRD44	2	197831741	198175897	198175897
ANKRD45	1	173578700	173639001	173639001
ANKRD46	8	101521980	101572012	101572012
ANKRD49	11	94226795	94232749	94226795
ANKRD50	4	125585207	125633887	125633887
ANKRD52	12	56631591	56652175	56652175
ANKRD53	2	71205510	71212626	71205510
ANKRD54	22	38226862	38245334	38245334
ANKRD55	5	55395507	55529186	55529186
ANKRD6	6	90142889	90343553	90142889
ANKRD60	20	56793551	56803709	56803709
ANKRD61	7	6071007	6076017	6071007
ANKRD62	18	12093852	12129748	12093852
ANKRD63	15	40573645	40574787	40574787
ANKRD65	1	1353800	1357149	1357149
ANKRD66	6	46714654	46727243	46714654
ANKRD7	7	117854727	117882785	117854727
ANKRD9	14	102973179	102976136	102976136
ANKS1A	6	34857042	35059179	34857042
ANKS1B	12	99120235	100378432	100378432
ANKS3	16	4746513	4784379	4784379
ANKS4B	16	21244986	21263750	21244986
ANKS6	9	101493611	101559247	101559247
ANKUB1	3	149478892	149686172	149686172
ANKZF1	2	220094479	220101391	220094479
ANLN	7	36429415	36493400	36429415
ANO1	11	69924408	70035634	69924408
ANO10	3	43396351	43733086	43733086
ANO2	12	5641035	6055398	6055398
ANO3	11	26210829	26684835	26210829
ANO4	12	101111304	101522419	101111304
ANO5	11	22214722	22304903	22214722
ANO6	12	45609770	45834187	45609770
ANO7	2	242127924	242164792	242127924
ANO8	19	17434032	17445638	17445638
ANO9	11	417933	442011	442011
ANP32A	15	69070874	69113236	69113234
ANP32B	9	100745643	100778225	100745643
ANP32D	12	48866448	48866843	48866448
ANP32E	1	150190717	150208504	150208504
ANPEP	15	90328120	90358633	90358633
ANTXR1	2	69240310	69476459	69240310
ANTXR2	4	80822303	81046608	81046608
ANTXRL	10	47657581	47701443	47657581
ANXA1	9	75766673	75785309	75766673
ANXA10	4	169013666	169108841	169013666
ANXA11	10	81910645	81965328	81965328
ANXA13	8	124693034	124749647	124749647
ANXA2	15	60639333	60695082	60695082
ANXA2R	5	43039335	43043272	43043272
ANXA3	4	79472673	79531597	79472673
ANXA4	2	69871557	70053596	69871557
ANXA5	4	122589110	122618268	122618268
ANXA6	5	150480273	150537443	150537443
ANXA7	10	75134859	75173834	75173834
ANXA8	10	48255253	48279200	48255253
ANXA8L1	10	47157983	47174093	47174093
ANXA8L2	10	47746936	47763041	47746936
ANXA9	1	150954493	150968110	150954493
AOAH	7	36552456	36764154	36764154
AOC1	7	150521715	150558592	150521715
AOC2	17	40996617	41002724	40996617
AOC3	17	41003201	41010147	41003201
AOX1	2	201450591	201541787	201450591
AP1AR	4	113152893	113191203	113152893
AP1B1	22	29723669	29819168	29819168
AP1G1	16	71762913	71843104	71843104
AP1G2	14	24028774	24037279	24037279
AP1M1	19	16308389	16346160	16308389
AP1M2	19	10683347	10697991	10697991
AP1S1	7	100797678	100804877	100797678
AP1S2	X	15843929	15873054	15873054
AP1S3	2	224616403	224702744	224702744
AP2A1	19	50270225	50310370	50270225
AP2A2	11	924894	1012239	924894
AP2B1	17	33905065	34053436	33905065
AP2M1	3	183892477	183901879	183892477
AP2S1	19	47341393	47354249	47354249
AP3B1	5	77296349	77590579	77590579
AP3B2	15	83328033	83378666	83378666
AP3D1	19	2100988	2164464	2164464
AP3M1	10	75881524	75910821	75910821
AP3M2	8	42010464	42029191	42010464
AP3S1	5	115177178	115249778	115177178
AP3S2	15	90373831	90437574	90437574
AP4B1	1	114437370	114447823	114447823
AP4E1	15	51200869	51298097	51200869
AP4M1	7	99699172	99707968	99699172
AP4S1	14	31494312	31562818	31494312
AP5B1	11	65543364	65548273	65548273
AP5M1	14	57735627	57756797	57735627
AP5S1	20	3801178	3805949	3801178
AP5Z1	7	4815253	4833943	4815253
APAF1	12	99038919	99129204	99038919
APBA1	9	72042446	72287222	72287222
APBA2	15	29129629	29410518	29129629
APBA3	19	3750817	3761697	3761697
APBB1	11	6416355	6440644	6440644
APBB1IP	10	26727132	26856732	26727132
APBB2	4	40812044	41218731	41218731
APBB3	5	139937853	139973337	139973337
APC	5	112043195	112181936	112043195
APC2	19	1446300	1473243	1446300
APCDD1	18	10454625	10489945	10454625
APCDD1L	20	57034157	57090187	57090187
APCS	1	159557615	159558655	159557615
APEH	3	49711435	49721396	49711435
APEX1	14	20923350	20925927	20923350
APEX2	X	55026790	55035490	55026790
APH1A	1	150237804	150241980	150241980
APH1B	15	63568217	63601325	63568217
API5	11	43333513	43366079	43333513
APIP	11	34874641	34938046	34938046
APITD1	1	10490159	10512210	10490159
APITD1-CORT	1	10490159	10512210	10490159
APLF	2	68694693	68858004	68694693
APLN	X	128779240	128788933	128788933
APLNR	11	57001051	57004709	57004709
APLP1	19	36358801	36370693	36358801
APLP2	11	129939732	130014699	129939732
APMAP	20	24943561	24973615	24973615
APOA1	11	116706467	116708666	116708666
APOA1BP	1	156561554	156564091	156561554
APOA2	1	161192082	161193421	161193421
APOA4	11	116691419	116694022	116694022
APOA5	11	116660083	116663136	116663136
APOB	2	21224301	21266945	21266945
APOBEC1	12	7801996	7818499	7818499
APOBEC2	6	41021043	41032250	41021043
APOBEC3A	22	39348746	39359188	39348746
APOBEC3B	22	39378352	39388809	39378352
APOBEC3C	22	39410088	39416357	39410088
APOBEC3D	22	39410368	39429281	39410368
APOBEC3F	22	39436609	39449915	39436609
APOBEC3G	22	39436924	39483748	39436924
APOBEC3H	22	39493229	39500072	39493229
APOBEC4	1	183615541	183622451	183622451
APOBR	16	28505970	28510291	28505970
APOC1	19	45417504	45422606	45417504
APOC2	19	45449243	45452822	45449243
APOC3	11	116700422	116703788	116700422
APOC4	19	45445495	45452820	45445495
APOC4-APOC2	19	45445495	45452822	45445495
APOD	3	195295573	195311076	195311076
APOE	19	45409011	45412650	45409011
APOF	12	56754353	56756607	56756607
APOH	17	64208151	64252643	64252643
APOL1	22	36649056	36663576	36649056
APOL2	22	36622256	36636000	36636000
APOL3	22	36536372	36562225	36562225
APOL4	22	36585172	36600886	36600886
APOL5	22	36113919	36125530	36113919
APOL6	22	36044442	36064456	36044442
APOLD1	12	12878851	12982909	12878851
APOM	6	31620193	31625987	31620193
APOO	X	23851470	23926057	23926057
APOOL	X	84258832	84343069	84258832
APOPT1	14	104029299	104073860	104029299
APP	21	27252861	27543446	27543446
APPBP2	17	58520520	58603580	58603580
APPL1	3	57261765	57307496	57261765
APPL2	12	105567074	105630016	105630016
APRT	16	88875747	88878352	88878352
APTX	9	32972604	33025166	33025166
AQP1	7	30893010	30965131	30893010
AQP10	1	154293566	154297801	154293566
AQP11	11	77300436	77321400	77300436
AQP12A	2	241631262	241637900	241631262
AQP12B	2	241615835	241622323	241622323
AQP2	12	50344524	50352664	50344524
AQP3	9	33441152	33447609	33447609
AQP4	18	24432002	24445782	24445782
AQP5	12	50355653	50359464	50355653
AQP6	12	50360977	50370922	50361022
AQP7	9	33384765	33402643	33402643
AQP8	16	25227052	25240261	25227052
AQP9	15	58430368	58478110	58430368
AQR	15	35147732	35262040	35262040
AR	X	66764465	66950461	66764465
ARAF	X	47420516	47431307	47420516
ARAP1	11	72396114	72504644	72504644
ARAP2	4	35949843	36246131	36246131
ARAP3	5	141032968	141061788	141061788
ARC	8	143692405	143696833	143696833
ARCN1	11	118443105	118473748	118443105
AREG	4	75310851	75320726	75310851
AREGB	4	75480629	75490486	75480629
AREL1	14	75120140	75179818	75179818
ARF1	1	228270361	228286912	228270361
ARF3	12	49329506	49351334	49351334
ARF4	3	57557090	57583947	57583947
ARF5	7	127228399	127231759	127228399
ARF6	14	50359810	50361490	50359810
ARFGAP1	20	61904137	61921142	61904137
ARFGAP2	11	47185848	47198676	47198676
ARFGAP3	22	43192508	43254112	43254112
ARFGEF1	8	68085747	68255912	68255912
ARFGEF2	20	47538427	47653230	47538427
ARFIP1	4	153701089	153839615	153701089
ARFIP2	11	6496910	6502666	6502666
ARFRP1	20	62329996	62339377	62339377
ARG1	6	131894284	131905472	131894284
ARG2	14	68086515	68118437	68086515
ARGFX	3	121289551	121305481	121289551
ARGLU1	13	107194021	107220512	107220512
ARHGAP1	11	46698630	46722165	46722149
ARHGAP10	4	148653214	148993931	148653214
ARHGAP11A	15	32907345	32932150	32907345
ARHGAP11B	15	30916697	31065196	30916697
ARHGAP12	10	32094365	32217742	32217742
ARHGAP15	2	143848931	144525921	143848931
ARHGAP17	16	24930706	25026987	25026987
ARHGAP18	6	129897277	130031370	130031370
ARHGAP19	10	98978996	99052413	99052413
ARHGAP19-SLIT1	10	98757795	99052413	99052413
ARHGAP20	11	110447766	110583912	110583912
ARHGAP21	10	24872538	25012597	25012597
ARHGAP22	10	49654077	49864310	49864310
ARHGAP23	17	36584662	36668628	36584662
ARHGAP24	4	86396267	86923823	86396267
ARHGAP25	2	68906733	69053965	68906733
ARHGAP26	5	142149949	142608576	142149949
ARHGAP27	17	43471275	43511787	43511787
ARHGAP28	18	6729717	6915715	6729717
ARHGAP29	1	94614544	94740624	94740624
ARHGAP30	1	161016736	161039760	161039760
ARHGAP31	3	119013220	119139561	119013220
ARHGAP32	11	128834955	129149219	129149219
ARHGAP33	19	36265434	36279724	36265434
ARHGAP35	19	47421933	47508334	47421933
ARHGAP36	X	130192216	130223857	130192216
ARHGAP39	8	145754563	145911194	145911194
ARHGAP4	X	153172821	153200452	153193873
ARHGAP40	20	37230577	37279678	37230577
ARHGAP42	11	100558384	100862668	100558384
ARHGAP44	17	12692856	12894960	12692856
ARHGAP5	14	32545320	32628934	32545320
ARHGAP6	X	11136239	11683821	11683821
ARHGAP8	22	45098355	45258665	45098355
ARHGAP9	12	57866038	57882597	57882597
ARHGDIA	17	79825597	79829282	79829282
ARHGDIB	12	15094951	15114662	15114662
ARHGDIG	16	318726	333003	318726
ARHGEF1	19	42387228	42434302	42387228
ARHGEF10	8	1772142	1906807	1772142
ARHGEF10L	1	17866330	18024369	17866330
ARHGEF11	1	156904632	157015162	157015162
ARHGEF12	11	120207787	120360645	120207787
ARHGEF15	17	8213559	8225829	8213559
ARHGEF16	1	3370990	3397677	3370990
ARHGEF17	11	73019334	73080136	73019334
ARHGEF18	19	7459999	7537363	7459999
ARHGEF19	1	16524349	16539104	16539104
ARHGEF2	1	155916630	155976861	155976861
ARHGEF25	12	58003963	58013162	58003963
ARHGEF26	3	153838792	153975616	153838792
ARHGEF28	5	72921983	73237818	72921983
ARHGEF3	3	56761446	57113357	57113357
ARHGEF33	2	39117021	39202590	39117021
ARHGEF35	7	143883176	143991230	143991230
ARHGEF37	5	148931510	149014531	148931510
ARHGEF38	4	106473777	106629250	106473777
ARHGEF39	9	35658872	35675863	35675863
ARHGEF4	2	131594489	131804836	131594489
ARHGEF40	14	21538429	21558399	21538429
ARHGEF5	7	144052381	144077725	144052381
ARHGEF6	X	135747706	135864247	135864247
ARHGEF7	13	111766906	111958084	111766906
ARHGEF9	X	62854847	63005426	63005426
ARID1A	1	27022524	27108595	27022524
ARID1B	6	157099063	157531913	157099063
ARID2	12	46123448	46301823	46123448
ARID3A	19	925781	975939	925781
ARID3B	15	74833518	74890472	74833518
ARID3C	9	34621376	34628104	34628104
ARID4A	14	58765103	58840605	58765103
ARID4B	1	235294949	235491534	235491534
ARID5A	2	97202480	97218375	97202486
ARID5B	10	63661059	63856703	63661059
ARIH1	15	72766667	72879692	72766667
ARIH2	3	48956254	49023815	48956254
ARIH2OS	3	48955221	48956818	48956818
ARL1	12	101786898	101801598	101801598
ARL10	5	175792471	175828866	175792471
ARL11	13	50202435	50208008	50202435
ARL13A	X	100224697	100245818	100224697
ARL13B	3	93698983	93774512	93698983
ARL14	3	160394948	160396233	160394948
ARL14EP	11	30344598	30359774	30344598
ARL14EPL	5	115387163	115395815	115387163
ARL15	5	53179775	53606412	53606412
ARL16	17	79648204	79650954	79650954
ARL17A	17	44594068	44657088	44657088
ARL17B	17	44352150	44439130	44439130
ARL2	11	64781585	64789656	64781585
ARL2BP	16	57279010	57287516	57279010
ARL3	10	104433488	104474164	104474164
ARL4A	7	12726481	12730559	12726481
ARL4C	2	235401685	235405697	235405697
ARL4D	17	41476327	41478505	41476327
ARL5A	2	152645498	152685006	152685006
ARL5B	10	18948334	18970568	18948334
ARL5C	17	37313147	37323737	37323318
ARL6	3	97483365	97519953	97483365
ARL6IP1	16	18802991	18813000	18813000
ARL6IP4	12	123464607	123467456	123464607
ARL6IP5	3	69134095	69155217	69134095
ARL6IP6	2	153574407	153617767	153574407
ARL8A	1	202102532	202113869	202113869
ARL8B	3	5163905	5222596	5163905
ARL9	4	57371509	57390614	57371509
ARMC1	8	66514694	66546442	66546442
ARMC10	7	102715328	102740205	102715328
ARMC12	6	35704809	35716856	35704809
ARMC2	6	109169619	109295186	109169619
ARMC3	10	23216953	23326518	23216953
ARMC4	10	28064115	28287977	28287977
ARMC5	16	31469401	31478487	31469401
ARMC6	19	19144384	19170563	19144384
ARMC7	17	73106047	73126360	73106047
ARMC8	3	137906109	138017231	137906109
ARMC9	2	232063260	232239548	232063260
ARMCX1	X	100805514	100809683	100805514
ARMCX2	X	100910267	100914876	100914876
ARMCX3	X	100877787	100882833	100877787
ARMCX4	X	100673275	100788446	100673275
ARMCX5	X	101854096	101859087	101854096
ARMCX6	X	100870110	100872991	100872991
ARMS2	10	124214169	124216868	124214169
ARNT	1	150782181	150849244	150849244
ARNT2	15	80696692	80890278	80696693
ARNTL	11	13298199	13408813	13298199
ARNTL2	12	27485787	27576241	27485787
ARPC1A	7	98923521	98985787	98923521
ARPC1B	7	98971872	98992424	98971872
ARPC2	2	219081817	219119079	219081817
ARPC3	12	110872630	110888227	110888212
ARPC4	3	9834179	9849410	9834179
ARPC4-TTLL3	3	9834766	9877085	9834766
ARPC5	1	183592401	183604892	183604892
ARPC5L	9	127624409	127640003	127624409
ARPP19	15	52839242	52862080	52862080
ARPP21	3	35680437	35835988	35680437
ARR3	X	69488155	69501690	69488155
ARRB1	11	74975226	75062873	75062873
ARRB2	17	4613784	4624794	4613784
ARRDC1	9	140500106	140509812	140500106
ARRDC2	19	18111941	18124911	18111941
ARRDC3	5	90664541	90679176	90679176
ARRDC4	15	98462784	98517068	98462784
ARRDC5	19	4890449	4902879	4902879
ARSA	22	51061182	51066607	51066607
ARSB	5	78073032	78281910	78281910
ARSD	X	2822011	2847392	2847392
ARSE	X	2852699	2886286	2886286
ARSF	X	2959512	3030767	2959512
ARSG	17	66255323	66418872	66255323
ARSH	X	2924654	2951612	2924654
ARSI	5	149675906	149718870	149718870
ARSJ	4	114821440	114900883	114900883
ARSK	5	94890778	94940768	94890778
ART1	11	3666358	3685646	3666358
ART3	4	76932337	77033955	76932337
ART4	12	14978503	14996429	14996429
ART5	11	3659733	3663546	3663546
ARTN	1	44398992	44402913	44398992
ARV1	1	231114727	231136341	231114727
ARVCF	22	19957419	20004331	20004331
ARX	X	25021811	25034065	25034065
AS3MT	10	104629273	104661656	104629273
ASAH1	8	17913934	17942494	17942494
ASAH2	10	51942538	52008370	52008370
ASAH2B	10	52499078	52576255	52499078
ASAH2C	10	48001603	48055018	48055018
ASAP1	8	131064353	131455906	131455906
ASAP2	2	9346894	9545812	9346894
ASAP3	1	23755056	23811061	23811061
ASB1	2	239335383	239360891	239335383
ASB10	7	150872785	150884919	150884919
ASB11	X	15298053	15333778	15333778
ASB12	X	63444076	63450511	63450511
ASB13	10	5680830	5708558	5708558
ASB14	3	57302375	57326710	57326710
ASB15	7	123207064	123277951	123207064
ASB16	17	42247815	42256451	42247815
ASB17	1	76384558	76398116	76398116
ASB18	2	237102095	237173052	237173052
ASB2	14	94400499	94443137	94443137
ASB4	7	95107756	95169544	95107756
ASB5	4	177134824	177198722	177198722
ASB6	9	132399171	132404444	132404444
ASB7	15	101142739	101191910	101142739
ASB8	12	48541571	48574996	48574996
ASB9	X	15253410	15288589	15288589
ASCC1	10	73856278	73976892	73976892
ASCC2	22	30184597	30234271	30234265
ASCC3	6	100956070	101329248	101329248
ASCL1	12	103351464	103354294	103351464
ASCL2	11	2289725	2292182	2292182
ASCL3	11	8959119	8964580	8964580
ASCL4	12	108168162	108170421	108168162
ASCL5	1	201083081	201096312	201096312
ASF1A	6	119215384	119230332	119215384
ASF1B	19	14230321	14247768	14247768
ASGR1	17	7076750	7082883	7082883
ASGR2	17	7004641	7019019	7019019
ASH1L	1	155305059	155532598	155532598
ASH2L	8	37962760	38001594	37962760
ASIC1	12	50451331	50477394	50451331
ASIC2	17	31340105	32501983	32501983
ASIC3	7	150745379	150749843	150745379
ASIC4	2	220378892	220403494	220379052
ASIC5	4	156750881	156787425	156787425
ASIP	20	32782375	32857150	32782375
ASL	7	65540785	65558545	65540785
ASMT	X	1733894	1761974	1733894
ASMTL	X	1522032	1572655	1572655
ASNA1	19	12847953	12859137	12847953
ASNS	7	97481430	97501854	97501854
ASNSD1	2	190526111	190535557	190526111
ASPA	17	3375668	3406713	3375668
ASPDH	19	51014857	51017947	51017947
ASPG	14	104552016	104579098	104552016
ASPH	8	62413116	62627155	62627155
ASPHD1	16	29911696	29931185	29911696
ASPHD2	22	26825239	26840981	26825239
ASPM	1	197053258	197115824	197115824
ASPN	9	95218487	95244788	95244788
ASPRV1	2	70187226	70189397	70189397
ASPSCR1	17	79934683	79975282	79934683
ASRGL1	11	62104920	62160882	62104920
ASS1	9	133320316	133376661	133320316
ASTE1	3	130732719	130746493	130746493
ASTL	2	96789589	96804175	96804175
ASTN1	1	176826438	177134109	177134109
ASTN2	9	119187504	120177348	120177348
ASUN	12	27058114	27091259	27091259
ASXL1	20	30946155	31027122	30946155
ASXL2	2	25956622	26101385	26101385
ASXL3	18	31158579	31331156	31158579
ASZ1	7	117003276	117068177	117068177
ATAD1	10	89511269	89601100	89601100
ATAD2	8	124332090	124428590	124428590
ATAD2B	2	23971534	24149984	24149984
ATAD3A	1	1447531	1470067	1447531
ATAD3B	1	1407143	1433228	1407143
ATAD3C	1	1385069	1405538	1385069
ATAD5	17	29158988	29222887	29158988
ATAT1	6	30594619	30614600	30594619
ATCAY	19	3879862	3928077	3879862
ATE1	10	123499939	123688316	123688316
ATF1	12	51157493	51214905	51157493
ATF2	2	175936978	176033110	176033110
ATF3	1	212738676	212794119	212738676
ATF4	22	39915700	39918691	39915700
ATF5	19	50431959	50437192	50431959
ATF6	1	161736084	161933860	161736084
ATF6B	6	32065953	32096030	32096030
ATF7	12	53901640	54020199	54020199
ATF7IP	12	14518610	14651697	14518610
ATF7IP2	16	10420291	10577495	10420291
ATG10	5	81267844	81572676	81267844
ATG12	5	115163893	115177555	115177555
ATG13	11	46638826	46696368	46638826
ATG14	14	55833110	55878576	55878576
ATG16L1	2	234118697	234204320	234118697
ATG16L2	11	72525353	72554719	72525353
ATG2A	11	64662007	64684722	64684722
ATG2B	14	96747595	96830207	96830207
ATG3	3	112251356	112280893	112280893
ATG4A	X	107334898	107397901	107334898
ATG4B	2	242576628	242613272	242576628
ATG4C	1	63249806	63331184	63249806
ATG4D	19	10654571	10664094	10654571
ATG5	6	106632351	106773666	106773666
ATG7	3	11313995	11599139	11313995
ATG9A	2	220074494	220094439	220094439
ATG9B	7	150709297	150721586	150721586
ATHL1	11	289135	296107	289138
ATIC	2	216176540	216214487	216176540
ATL1	14	50999227	51099786	50999227
ATL2	2	38522022	38604427	38604427
ATL3	11	63391559	63439393	63439393
ATM	11	108093211	108239829	108093211
ATMIN	16	81069452	81080963	81069452
ATN1	12	7033626	7051484	7033626
ATOH1	4	94750042	94751221	94750042
ATOH7	10	69990386	69991871	69991871
ATOH8	2	85978467	86015189	85978467
ATOX1	5	151121877	151152093	151152093
ATP10A	15	25922420	26110317	26110317
ATP10B	5	159990127	160279221	160279221
ATP10D	4	47487305	47595503	47487305
ATP11A	13	113344643	113541482	113344643
ATP11B	3	182511288	182639423	182511288
ATP11C	X	138808505	139027435	139027435
ATP12A	13	25254549	25285921	25254549
ATP13A1	19	19756007	19774502	19774502
ATP13A2	1	17312453	17338423	17338423
ATP13A3	3	194123401	194219093	194219093
ATP13A4	3	193119866	193310900	193310900
ATP13A5	3	192992579	193096632	193096632
ATP1A1	1	116915290	116952883	116915290
ATP1A2	1	160085549	160113381	160085563
ATP1A3	19	42470734	42501649	42501649
ATP1A4	1	160121360	160156767	160121360
ATP1B1	1	169074935	169101960	169074935
ATP1B2	17	7549945	7561086	7549945
ATP1B3	3	141594966	141645356	141594966
ATP1B4	X	119495967	119516226	119495967
ATP2A1	16	28889726	28915830	28889726
ATP2A2	12	110718561	110788898	110718561
ATP2A3	17	3827169	3867736	3867736
ATP2B1	12	89981828	90103077	90103077
ATP2B2	3	10365707	10749716	10749716
ATP2B3	X	152783134	152848397	152783134
ATP2B4	1	203595689	203713209	203595689
ATP2C1	3	130569439	130735556	130569439
ATP2C2	16	84402133	84497793	84402133
ATP4A	19	36040945	36054560	36054560
ATP4B	13	114303119	114312501	114312501
ATP5A1	18	43664110	43684300	43684300
ATP5B	12	57031959	57039798	57039798
ATP5C1	10	7830092	7849778	7830092
ATP5D	19	1241749	1244824	1241749
ATP5E	20	57600522	57607437	57607437
